frame_idx,t_sec,diff,is_round_like
19860,331.331,27.323676215277775,True
19920,332.332,26.225179036458332,True
19980,333.333,24.89702690972222,True
20040,334.334,25.279541015625,True
20100,335.335,24.457356770833332,True
20160,336.336,25.992919921875,True
20220,337.337,26.052435980902775,True
20280,338.338,25.543104383680554,True
20340,339.339,24.86404079861111,True
20400,340.34000000000003,27.89162868923611,True
20460,341.341,26.031656901041664,True
20520,342.342,27.707356770833332,True
20580,343.343,27.059814453125,True
20640,344.344,25.277180989583332,True
20700,345.345,26.392550998263886,True
20760,346.346,27.603135850694443,True
20820,347.347,27.261908637152775,True
20880,348.348,26.35064019097222,True
20940,349.349,25.03591579861111,True
21000,350.35,23.238932291666664,True
21060,351.351,27.213975694444443,True
21120,352.35200000000003,21.399576822916664,True
21180,353.353,20.80615234375,True
21240,354.354,23.55929904513889,True
21300,355.355,20.75637478298611,True
21360,356.356,21.42681206597222,True
21420,357.357,22.319688585069443,True
21480,358.358,21.70114474826389,True
21540,359.359,22.652479383680554,True
21600,360.36,25.87847222222222,True
21660,361.361,20.83254665798611,True
21720,362.362,21.384602864583332,True
21780,363.363,21.57080078125,True
21840,364.36400000000003,26.611707899305554,True
21900,365.365,26.5673828125,True
21960,366.366,26.47319878472222,True
22020,367.367,26.388156467013886,True
22080,368.368,26.316786024305554,True
22140,369.369,26.313368055555554,True
22200,370.37,27.855848524305554,True
22260,371.371,26.115342881944443,True
22320,372.372,26.184461805555554,True
22380,373.373,26.198404947916664,True
22440,374.374,26.257080078125,True
22500,375.375,26.187906901041664,True
22560,376.37600000000003,26.591471354166664,True
22620,377.377,26.653998480902775,True
22680,378.378,27.100179036458332,True
22740,379.379,27.30322265625,True
22800,380.38,27.903917100694443,True
22860,381.38100000000003,27.834852430555554,True
22920,382.382,27.98684353298611,True
22980,383.383,26.961534288194443,True
23040,384.384,26.88384331597222,True
23100,385.385,26.61062282986111,True
23160,386.386,26.55862087673611,True
23220,387.387,26.375813802083332,True
23280,388.38800000000003,26.318522135416664,True
23340,389.389,26.344916449652775,True
23400,390.39,26.322374131944443,True
23460,391.391,45.748453776041664,False
23520,392.392,46.927463107638886,False
23580,393.39300000000003,46.236735026041664,False
23640,394.394,49.537353515625,False
23700,395.395,49.592258029513886,False
23760,396.396,47.65291341145833,False
23820,397.397,48.01885308159722,False
23880,398.398,46.85603841145833,False
23940,399.399,46.492648654513886,False
24000,400.40000000000003,72.09602864583333,False
24060,401.401,72.5454372829861,False
24120,402.402,70.65478515625,False
24180,403.403,66.57731119791666,False
24240,404.404,133.48668077256943,False
24300,405.40500000000003,97.9782986111111,False
24360,406.406,139.54915364583331,False
24420,407.407,128.45260959201389,False
24480,408.408,154.93619791666666,False
24540,409.409,117.42673068576389,False
24600,410.41,102.68495008680554,False
24660,411.411,140.98410373263889,False
24720,412.41200000000003,55.79812282986111,False
24780,413.413,58.025553385416664,False
24840,414.414,57.74994574652777,False
24900,415.415,58.08279079861111,False
24960,416.416,42.47699652777778,False
25020,417.41700000000003,41.360107421875,False
25080,418.418,44.572916666666664,False
25140,419.419,46.91927083333333,False
25200,420.42,45.627685546875,False
25260,421.421,24.326090494791664,True
25320,422.422,23.955756293402775,True
25380,423.423,19.72878689236111,True
25440,424.42400000000004,20.056342230902775,True
25500,425.425,20.54253472222222,True
25560,426.426,19.510579427083332,True
25620,427.427,20.260823567708332,True
25680,428.428,25.038926866319443,True
25740,429.42900000000003,21.47507052951389,True
25800,430.43,25.70681423611111,True
25860,431.431,24.848388671875,True
25920,432.432,24.243733723958332,True
25980,433.433,25.474962022569443,True
26040,434.434,26.107014973958332,True
26100,435.435,26.140299479166664,True
26160,436.43600000000004,25.95827907986111,True
26220,437.437,26.18120659722222,True
26280,438.438,23.890245225694443,True
26340,439.439,25.650716145833332,True
26400,440.44,25.096082899305554,True
26460,441.44100000000003,25.95439995659722,True
26520,442.442,24.904025607638886,True
26580,443.443,26.01028103298611,True
26640,444.444,25.559895833333332,True
26700,445.445,25.28032769097222,True
26760,446.446,25.486029730902775,True
26820,447.447,25.053873697916664,True
26880,448.44800000000004,23.548936631944443,True
26940,449.449,25.369845920138886,True
27000,450.45,25.348605685763886,True
27060,451.451,25.507948133680554,True
27120,452.452,26.24856228298611,True
27180,453.45300000000003,25.42822265625,True
27240,454.454,24.108642578125,True
27300,455.455,23.984754774305554,True
27360,456.456,24.16159396701389,True
27420,457.457,24.38479275173611,True
27480,458.458,26.29543728298611,True
27540,459.459,24.247938368055554,True
27600,460.46000000000004,25.895887586805554,True
27660,461.461,26.943277994791664,True
27720,462.462,25.45901150173611,True
27780,463.463,26.500705295138886,True
27840,464.464,26.290120442708332,True
27900,465.46500000000003,26.211317274305554,True
27960,466.466,25.80666775173611,True
28020,467.467,25.076551649305554,True
28080,468.468,23.572889539930554,True
28140,469.469,26.19487847222222,True
28200,470.47,21.31304253472222,True
28260,471.471,20.651936848958332,True
28320,472.47200000000004,23.94805230034722,True
28380,473.473,20.70212131076389,True
28440,474.474,20.628011067708332,True
28500,475.475,20.948160807291664,True
28560,476.476,20.3671875,True
28620,477.47700000000003,22.019666883680554,True
28680,478.478,24.5732421875,True
28740,479.479,20.585774739583332,True
28800,480.48,20.709065755208332,True
28860,481.481,20.841227213541664,True
28920,482.482,22.99099392361111,True
28980,483.483,20.86672634548611,True
29040,484.484,21.24858940972222,True
29100,485.485,21.646104600694443,True
29160,486.486,21.286295572916664,True
29220,487.487,21.419867621527775,True
29280,488.488,24.727891710069443,True
29340,489.48900000000003,20.767768012152775,True
29400,490.49,20.492350260416664,True
29460,491.491,20.519856770833332,True
29520,492.492,23.030192057291664,True
29580,493.493,20.40768771701389,True
29640,494.494,21.73361545138889,True
29700,495.495,21.176893446180554,True
29760,496.496,20.248453776041664,True
29820,497.497,21.558213975694443,True
29880,498.498,24.892035590277775,True
29940,499.499,21.138590494791664,True
30000,500.5,21.89043511284722,True
30060,501.50100000000003,22.052924262152775,True
30120,502.502,23.843505859375,True
30180,503.503,21.978895399305554,True
30240,504.504,22.1005859375,True
30300,505.505,26.73586697048611,True
30360,506.50600000000003,25.30862087673611,True
30420,507.507,25.61089409722222,True
30480,508.508,25.5576171875,True
30540,509.509,25.899305555555554,True
30600,510.51,27.125406901041664,True
30660,511.511,25.291612413194443,True
30720,512.5120000000001,25.09328884548611,True
30780,513.513,24.948404947916664,True
30840,514.514,25.038411458333332,True
30900,515.515,25.012396918402775,True
30960,516.516,56.626871744791664,False
31020,517.517,58.529758029513886,False
31080,518.518,55.42366536458333,False
31140,519.519,54.23472764756944,False
31200,520.52,51.562662760416664,False
31260,521.521,60.408420138888886,False
31320,522.522,60.58235677083333,False
31380,523.523,60.681884765625,False
31440,524.524,61.00282118055555,False
31500,525.525,57.70570203993055,False
31560,526.526,146.25417751736111,False
31620,527.527,145.37790256076389,False
31680,528.528,91.064697265625,False
31740,529.529,130.39922417534723,False
31800,530.53,90.47791883680556,False
31860,531.5310000000001,79.00160047743056,False
31920,532.532,55.905002170138886,False
31980,533.533,55.930826822916664,False
32040,534.534,55.889621310763886,False
32100,535.535,94.51817491319444,False
32160,536.5360000000001,86.33460828993056,False
32220,537.537,76.57893880208333,False
32280,538.538,44.72981770833333,False
32340,539.539,45.27012803819444,False
32400,540.54,44.190158420138886,False
32460,541.541,43.615641276041664,False
32520,542.542,25.754747178819443,True
32580,543.543,19.197129991319443,True
32640,544.544,19.617268880208332,True
32700,545.545,24.159423828125,True
32760,546.546,20.810492621527775,True
32820,547.547,25.120524088541664,True
32880,548.548,25.218017578125,True
32940,549.549,24.051188151041664,True
33000,550.55,24.759412977430554,True
33060,551.551,24.716389973958332,True
33120,552.552,24.51611328125,True
33180,553.553,25.12820095486111,True
33240,554.554,24.813612196180554,True
33300,555.5550000000001,23.12087673611111,True
33360,556.556,26.259928385416664,True
33420,557.557,26.004720052083332,True
33480,558.558,26.27810329861111,True
33540,559.559,24.642442491319443,True
33600,560.5600000000001,26.06787109375,True
33660,561.561,25.241834852430554,True
33720,562.562,24.70724826388889,True
33780,563.563,24.912787543402775,True
33840,564.564,24.149793836805554,True
33900,565.565,22.756700303819443,True
33960,566.566,24.870930989583332,True
34020,567.567,24.52883572048611,True
34080,568.568,24.559217664930554,True
34140,569.569,25.367919921875,True
34200,570.57,23.788682725694443,True
34260,571.571,24.55303276909722,True
34320,572.572,23.393419053819443,True
34380,573.573,23.579942491319443,True
34440,574.574,23.61794704861111,True
34500,575.575,25.615152994791664,True
34560,576.576,23.464680989583332,True
34620,577.577,25.22607421875,True
34680,578.578,25.121419270833332,True
34740,579.5790000000001,23.37228732638889,True
34800,580.58,25.30449761284722,True
34860,581.581,25.457112630208332,True
34920,582.582,25.146375868055554,True
34980,583.583,25.244086371527775,True
35040,584.5840000000001,24.401936848958332,True
35100,585.585,22.595567491319443,True
35160,586.586,25.196126302083332,True
35220,587.587,19.5810546875,True
35280,588.588,19.65576171875,True
35340,589.589,22.472005208333332,True
35400,590.59,19.731363932291664,True
35460,591.591,20.03564453125,True
35520,592.592,20.920355902777775,True
35580,593.593,20.03493923611111,True
35640,594.594,21.194037543402775,True
35700,595.595,24.150390625,True
35760,596.596,20.50979275173611,True
35820,597.597,21.39800347222222,True
35880,598.598,21.34914822048611,True
35940,599.599,23.33908420138889,True
36000,600.6,20.603135850694443,True
36060,601.601,20.906982421875,True
36120,602.602,21.21579318576389,True
36180,603.6030000000001,20.187174479166664,True
36240,604.604,20.97800021701389,True
36300,605.605,23.891927083333332,True
36360,606.606,19.923936631944443,True
36420,607.607,19.92803276909722,True
36480,608.6080000000001,20.086018880208332,True
36540,609.609,22.79079861111111,True
36600,610.61,20.480875651041664,True
36660,611.611,20.224012586805554,True
36720,612.612,21.137559678819443,True
36780,613.613,19.98464626736111,True
36840,614.614,20.87578667534722,True
36900,615.615,25.63772243923611,True
36960,616.616,21.40597873263889,True
37020,617.617,21.54543728298611,True
37080,618.618,21.371771918402775,True
37140,619.619,23.365559895833332,True
37200,620.62,26.622260199652775,True
37260,621.621,25.877821180555554,True
37320,622.622,25.296522352430554,True
37380,623.623,25.343722873263886,True
37440,624.624,25.869791666666664,True
37500,625.625,25.352023654513886,True
37560,626.626,25.384358723958332,True
37620,627.6270000000001,25.33770073784722,True
37680,628.628,25.299289279513886,True
37740,629.629,25.325900607638886,True
37800,630.63,25.25732421875,True
37860,631.631,25.276014539930554,True
37920,632.6320000000001,25.808675130208332,True
37980,633.633,25.643961588541664,True
38040,634.634,25.934922960069443,True
38100,635.635,25.52297634548611,True
38160,636.636,26.920247395833332,True
38220,637.6370000000001,25.604844835069443,True
38280,638.638,25.574354383680554,True
38340,639.639,25.264350043402775,True
38400,640.64,25.877685546875,True
38460,641.641,26.10329861111111,True
38520,642.642,26.064860026041664,True
38580,643.643,26.129096137152775,True
38640,644.644,27.19460720486111,True
38700,645.645,25.69609917534722,True
38760,646.646,26.213297526041664,True
38820,647.647,25.745361328125,True
38880,648.648,26.560628255208332,True
38940,649.649,25.752034505208332,True
39000,650.65,25.777506510416664,True
39060,651.6510000000001,56.233072916666664,False
39120,652.652,55.30666775173611,False
39180,653.653,56.219970703125,False
39240,654.654,52.50417751736111,False
39300,655.655,51.429361979166664,False
39360,656.6560000000001,52.458414713541664,False
39420,657.657,51.010660807291664,False
39480,658.658,52.37220594618055,False
39540,659.659,106.49419487847221,False
39600,660.66,99.19102647569444,False
39660,661.6610000000001,100.907470703125,False
39720,662.662,99.24093967013889,False
39780,663.663,84.01502821180556,False
39840,664.664,94.701416015625,False
39900,665.665,71.02140299479166,False
39960,666.666,66.11097547743056,False
40020,667.667,90.32538519965277,False
40080,668.668,59.24858940972222,False
40140,669.669,82.12936740451389,False
40200,670.67,55.47808159722222,False
40260,671.671,57.76662868923611,False
40320,672.672,58.06816948784722,False
40380,673.673,57.99880642361111,False
40440,674.674,56.96058485243055,False
40500,675.6750000000001,55.59233940972222,False
40560,676.676,49.29378255208333,False
40620,677.677,54.86005316840277,False
40680,678.678,52.75271267361111,False
40740,679.679,50.32958984375,False
40800,680.6800000000001,48.92857530381944,False
40860,681.681,50.15858289930555,False
40920,682.682,51.71096462673611,False
40980,683.683,52.0771484375,False
41040,684.684,52.87543402777777,False
41100,685.6850000000001,53.03865559895833,False
41160,686.686,52.25341796875,False
41220,687.687,51.24688042534722,False
41280,688.688,50.267496744791664,False
41340,689.689,48.851779513888886,False
41400,690.69,48.573404947916664,False
41460,691.691,48.923312717013886,False
41520,692.692,48.55352105034722,False
41580,693.693,48.45697699652778,False
41640,694.694,47.552164713541664,False
41700,695.695,47.858805338541664,False
41760,696.696,48.46478949652778,False
41820,697.697,50.47528754340277,False
41880,698.698,48.76380750868055,False
41940,699.6990000000001,55.762369791666664,False
42000,700.7,55.82538519965277,False
42060,701.701,56.14363606770833,False
42120,702.702,56.51654730902777,False
42180,703.703,53.53228081597222,False
42240,704.7040000000001,54.37337239583333,False
42300,705.705,56.435465494791664,False
42360,706.706,57.562228732638886,False
42420,707.707,58.05479600694444,False
42480,708.708,56.962890625,False
42540,709.7090000000001,55.96294487847222,False
42600,710.71,57.63528103298611,False
42660,711.711,57.21620008680555,False
42720,712.712,55.127685546875,False
42780,713.713,54.55284288194444,False
42840,714.714,50.582926432291664,False
42900,715.715,57.64583333333333,False
42960,716.716,57.84418402777777,False
43020,717.717,58.17909071180555,False
43080,718.718,55.24715169270833,False
43140,719.719,54.10161675347222,False
43200,720.72,53.19818793402777,False
43260,721.721,51.9921875,False
43320,722.722,51.72694227430555,False
43380,723.723,52.70418294270833,False
43440,724.724,53.715304904513886,False
43500,725.725,46.411105685763886,False
43560,726.726,46.88557942708333,False
43620,727.727,47.01348198784722,False
43680,728.7280000000001,47.37841796875,False
43740,729.729,45.425699869791664,False
43800,730.73,54.21120876736111,False
43860,731.731,53.28301323784722,False
43920,732.732,51.832438151041664,False
43980,733.7330000000001,49.92824978298611,False
44040,734.734,50.05821397569444,False
44100,735.735,41.218668619791664,False
44160,736.736,26.371663411458332,True
44220,737.737,26.666422526041664,True
44280,738.738,25.523274739583332,True
44340,739.739,25.279676649305554,True
44400,740.74,24.883382161458332,True
44460,741.741,24.876139322916664,True
44520,742.742,25.11013454861111,True
44580,743.743,25.428602430555554,True
44640,744.744,25.00320095486111,True
44700,745.745,19.48361545138889,True
44760,746.746,19.708333333333332,True
44820,747.747,21.529975043402775,True
44880,748.748,19.53911675347222,True
44940,749.749,19.46462673611111,True
45000,750.75,19.861762152777775,True
45060,751.751,18.810682508680554,True
45120,752.7520000000001,20.386664496527775,True
45180,753.753,25.488986545138886,True
45240,754.754,22.416205512152775,True
45300,755.755,26.460205078125,True
45360,756.756,25.97707790798611,True
45420,757.7570000000001,25.332600911458332,True
45480,758.758,25.649061414930554,True
45540,759.759,25.616807725694443,True
45600,760.76,25.43950737847222,True
45660,761.761,25.625108506944443,True
45720,762.7620000000001,26.130479600694443,True
45780,763.763,23.241346571180554,True
45840,764.764,26.07256401909722,True
45900,765.765,25.501600477430554,True
45960,766.766,25.509955512152775,True
46020,767.767,25.0322265625,True
46080,768.768,26.204345703125,True
46140,769.769,25.389539930555554,True
46200,770.77,24.988525390625,True
46260,771.771,25.372314453125,True
46320,772.772,24.38180881076389,True
46380,773.773,22.978434244791664,True
46440,774.774,25.472601996527775,True
46500,775.775,24.20602756076389,True
46560,776.7760000000001,24.33232964409722,True
46620,777.777,24.945692274305554,True
46680,778.778,24.368001302083332,True
46740,779.779,24.39626736111111,True
46800,780.78,24.598470052083332,True
46860,781.7810000000001,24.85552300347222,True
46920,782.782,25.79692925347222,True
46980,783.783,26.63945855034722,True
47040,784.784,24.995849609375,True
47100,785.785,26.473307291666664,True
47160,786.7860000000001,25.96484375,True
47220,787.787,24.322889539930554,True
47280,788.788,26.644476996527775,True
47340,789.789,26.326090494791664,True
47400,790.79,26.243299696180554,True
47460,791.791,26.224717881944443,True
47520,792.792,25.003824869791664,True
47580,793.793,23.282796223958332,True
47640,794.794,25.937879774305554,True
47700,795.795,20.446180555555554,True
47760,796.796,20.42458767361111,True
47820,797.797,24.064534505208332,True
47880,798.798,20.497694227430554,True
